bbl,lhlbl,segbblgeom,perbblgeom,perzonegeom,row_number
3002510016,LH-1,2.35722278673169e-08,100,0.0264836347410419,1
3002510017,LH-1,2.57301735983737e-08,100,0.0289081084417879,1
3002510018,LH-1,2.45636366194992e-08,100,0.0275974924306782,1
3002510020,LH-1,1.71644406088974e-08,100,0.0192844214038259,1
3002510021,LH-1,2.16239441221925e-08,100,0.0242947183870929,1
3002510022,LH-1,4.52422493007771e-08,100,0.0508301214500912,1
3002510023,LH-1,4.23762669696134e-08,100,0.047610161518427,1
3002510024,LH-1,2.17220218188593e-08,100,0.0244049096642767,1
3002510025,LH-1,2.09942801495868e-08,100,0.0235872845902559,1
3002510026,LH-1,2.5356469566719e-08,100,0.028488248209174,1
3002510027,LH-1,2.41435643162785e-08,100,0.0271255369792909,1
3002510028,LH-1,2.53719002433899e-08,100,0.0285055847293816,1
3002510029,LH-1,4.35899494554691e-08,100,0.0489737459801048,1
3002510030,LH-1,2.34391489694764e-08,100,0.0263341192628281,1
3002510031,LH-1,4.38154626153478e-08,100,0.0492271122800211,1
3002510032,LH-1,2.6625639680078e-08,100,0.0299141735776052,1
3002510033,LH-1,2.21828838681831e-08,100,0.0249226928050558,1
3002510034,LH-1,2.49552718959962e-08,100,0.028037498596953,1
3002510036,LH-1,1.9910506453892e-08,100,0.0223696539589771,1
3002510038,LH-1,1.77017896554848e-08,100,0.0198881384541773,1
3002510039,LH-1,2.12503283674968e-08,100,0.023874957334529,1
3002510041,LH-1,1.87134643964279e-08,100,0.0210247651857143,1
3002510043,LH-1,5.98071366093986e-08,100,0.0671939186141594,1
3002510046,LH-1,2.16455547963938e-08,100,0.0243189981965906,1
3002510047,LH-1,2.23991167467809e-08,100,0.0251656326157525,1
3002510050,LH-1,2.2307911126317e-08,100,0.0250631621851979,1
3002510051,LH-1,2.14224073490169e-08,100,0.0240682897984286,1
3002510052,LH-1,2.16344522733491e-08,100,0.024306524400449,1
3002510053,LH-1,2.40552424580437e-08,100,0.0270263064845618,1
3002510055,LH-1,8.9719462804888e-08,100,0.100800717499496,1
3002520001,LH-1,1.14111762413984e-07,100,0.128205711078276,1
3002520007,LH-1,1.16837811419131e-08,100,0.0131268454512832,1
3002520008,LH-1,3.71757596122168e-07,100,0.417673392745289,1
3002520022,LH-1,2.64015270919926e-08,100,0.0296623808341643,1
3002520023,LH-1,2.01825396044886e-08,100,0.0226752859356577,1
3002520024,LH-1,2.73184553944208e-08,100,0.0306925589905067,1
3002520025,LH-1,2.01423281780736e-08,100,0.0226301079942435,1
3002520026,LH-1,2.05592073880517e-08,100,0.0230984759733052,1
3002520027,LH-1,2.13579754097618e-08,100,0.0239958998675959,1
3002520028,LH-1,1.86625770424494e-07,100,0.20967592732466,1
3002520037,LH-1,2.50153301561629e-08,100,0.0281049746554058,1
3002520038,LH-1,1.46773458509833e-08,100,0.0164901454658149,1
3002520039,LH-1,1.44361154051389e-08,100,0.0162191206372699,1
3002520040,LH-1,1.48878625018502e-08,100,0.0167266630372489,1
3002520041,LH-1,1.54631398367347e-08,100,0.0173729929004097,1
3002520042,LH-1,1.31672269616504e-08,100,0.0147935117277671,1
3002520043,LH-1,1.55795862447382e-08,100,0.0175038216092543,1
3002520044,LH-1,1.36818247009768e-08,100,0.015371667455923,1
3002520045,LH-1,1.50441253986012e-08,100,0.0169022259710718,1
3002520046,LH-1,1.42755861503874e-08,100,0.016038764407387,1
3002520047,LH-1,1.50767502088888e-08,100,0.0169388802730757,1
3002520048,LH-1,1.42405054237861e-08,100,0.0159993508587402,1
3002520049,LH-1,1.46448047115346e-08,100,0.0164535851688388,1
3002520050,LH-1,1.40704198757555e-08,100,0.015808258037386,1
3002520051,LH-1,1.42043690643389e-08,100,0.0159587512959897,1
3002520052,LH-1,1.39006523301499e-08,100,0.0156175224949498,1
3002520053,LH-1,1.47503217461188e-08,100,0.0165721346168848,1
3002520054,LH-1,1.60664771920523e-08,100,0.0180508484783296,1
3002520055,LH-1,1.53407324101111e-08,100,0.0172354669272799,1
3002520056,LH-1,1.49708285183292e-08,100,0.0168198761899774,1
3002520057,LH-1,1.62005154417494e-08,100,0.018201441797989,1
3002520058,LH-1,1.65050472112572e-08,100,0.0185435862993947,1
3002520059,LH-1,1.73446185386362e-08,100,0.0194868531173856,1
3002520060,LH-1,1.58186024874847e-08,100,0.0177723587583818,1
3002520061,LH-1,1.83965349218898e-08,100,0.0206686917381988,1
3002530001,LH-1,2.85130809644914e-08,100,0.0320347328159144,1
3002530002,LH-1,1.80255522371099e-08,100,0.0202518889661288,1
3002530003,LH-1,1.91202795089095e-08,100,0.0214818260501665,1
3002530004,LH-1,1.84943179629002e-08,100,0.0207785519667934,1
3002530005,LH-1,1.99604623714166e-08,100,0.0224257799340152,1
3002530006,LH-1,2.21199409910131e-08,100,0.02485197585043,1
3002530007,LH-1,8.57495499815992e-08,100,0.0963404805733319,1
3002530010,LH-1,2.56181997225056e-08,100,0.0287823046677143,1
3002530011,LH-1,1.86041371482333e-08,100,0.0209019349244117,1
3002530012,LH-1,1.95467270333946e-08,100,0.0219609441266697,1
3002530013,LH-1,1.93295389239283e-08,100,0.0217169311044989,1
3002530014,LH-1,1.95596431559122e-08,100,0.0219754555200329,1
3002530015,LH-1,2.01458142022476e-08,100,0.0226340245774126,1
3002530017,LH-1,2.24929691027997e-08,100,0.0252710766802839,1
3002530019,LH-1,1.5521036567924e-08,100,0.0174380404593485,1
3002530020,LH-1,1.66177063212006e-08,100,0.0186701599408336,1
3002530021,LH-1,1.39513435491691e-08,100,0.0156744745886016,1
3002530022,LH-1,1.56806488806122e-08,100,0.0176173664956146,1
3002530023,LH-1,1.51530132050632e-08,100,0.0170245625151747,1
3002530024,LH-1,1.51430633290804e-08,100,0.017013383729583,1
3002530025,LH-1,1.47275602237168e-08,100,0.0165465618178758,1
3002530026,LH-1,1.17740890628274e-08,100,0.0132283073073785,1
3002530027,LH-1,2.25762866925395e-08,100,0.0253646848291018,1
3002530029,LH-1,2.57088754313367e-08,100,0.0288841797372277,1
3002530030,LH-1,1.83540355316173e-08,100,0.0206209432464131,1
3002530031,LH-1,1.42353279303843e-08,100,0.0159935338929066,1
3002530033,LH-1,1.87601681494503e-08,100,0.0210772373212734,1
3002530034,LH-1,1.47991126095726e-08,100,0.0166269516419739,1
3002530035,LH-1,1.64066747569485e-08,100,0.0184330638590401,1
3002530037,LH-1,9.33647220814062e-09,100,0.0104896202905419,1
3002530053,LH-1,9.36817391808758e-08,100,0.105252374800426,1
3002530057,LH-1,1.0311064274538e-07,100,0.115845842648116,1
3002530061,LH-1,7.37081078907265e-08,100,0.0828117994539609,1
3002530063,LH-1,5.85394069201215e-08,100,0.0657696115766502,1
3002530065,LH-1,5.43494707912246e-08,100,0.0610621762569767,1
3002530067,LH-1,3.88078225049083e-08,100,0.0436009783250142,1
3002530068,LH-1,2.64189824658893e-08,100,0.0296819921220388,1
3002530069,LH-1,3.23034547570707e-08,100,0.0362932558379945,1
3002530070,LH-1,2.37282081118562e-08,100,0.0266588801122665,1
3002530071,LH-1,3.22708955906464e-08,100,0.0362566752875303,1
3002530072,LH-1,3.26587925332206e-08,100,0.0366924813980993,1
3002530075,LH-1,2.57839003409995e-08,100,0.028968470976697,1
3002530076,LH-1,1.82936283037114e-08,100,0.0205530751192007,1
3002530077,LH-1,2.35441357605812e-08,100,0.0264520729769999,1
3002530078,LH-1,2.27595004322631e-08,100,0.0255705273056675,1
3002530168,LH-1,1.12053439178329e-08,100,0.0125893164251607,1
3002530169,LH-1,1.33903893364136e-08,100,0.0150442368969975,1
3002540005,LH-1,3.7828436069936e-09,14.2276622549145,0.00425006278295017,1
3002540006,LH-1,1.14568081607003e-07,98.5591832226859,0.128718390274374,1
3002540010,LH-1,2.78290256520379e-08,100,0.0312661898025148,1
3002540011,LH-1,2.57027501635623e-08,100,0.028877297937368,1
3002540012,LH-1,2.80076080968203e-08,100,0.0314668289727027,1
3002540013,LH-1,6.65144516384834e-08,100,0.0747296544098274,1
3002540015,LH-1,4.36363882506381e-08,100,0.0490259204328546,1
3002540017,LH-1,3.70272381625249e-08,100,0.0416004739342229,1
3002540019,LH-1,1.03699617427713e-07,100,0.116507561618695,1
3002540027,LH-1,1.28585787129627e-08,100,0.0144467423206614,1
3002540028,LH-1,1.20875869417591e-08,100,0.0135805253227673,1
3002540031,LH-1,2.4458595042865e-08,100,0.0274794771644139,1
3002540033,LH-1,1.04318805057823e-08,100,0.0117203225139526,1
3002540035,LH-1,3.24195689850011e-09,100,0.00364237113391909,1
3002540040,LH-1,7.68828277150844e-10,52.9868864722215,0.0008637862905983,1
3002540062,LH-1,1.18004243689e-07,100,0.132578952882323,1
3002540066,LH-1,5.36540973533555e-08,100,0.0602809172160067,1
3002540068,LH-1,3.15474587260377e-08,100,0.0354438867047818,1
3002540069,LH-1,2.04602620892809e-08,100,0.0229873099364443,1
3002540070,LH-1,2.22780341700589e-08,100,0.0250295951247925,1
3002540071,LH-1,3.4694785039995e-08,100,0.0389799394266072,1
3002540072,LH-1,2.34611760789537e-08,100,0.0263588669415406,1
3002540073,LH-1,4.74557113994086e-08,100,0.0533169683473493,1
3002540075,LH-1,3.37467699390332e-08,100,0.0379148349399127,1
3002540076,LH-1,3.86837756764157e-08,100,0.0434616104674203,1
3002540078,LH-1,3.99420682568029e-08,100,0.0448753148183163,1
3002540079,LH-1,3.14702187214814e-09,12.9849934369132,0.00353571067839537,1
3002540169,LH-1,1.40828761707778e-08,100,0.01582225280994,1
3002540170,LH-1,8.96457596018973e-09,100,0.0100717911210746,1
3002540172,LH-1,1.03877879117554e-08,100,0.0116707840417484,1
3002580001,LH-1,9.67211161980456e-07,76.2916035932886,1.08667145403193,1
3002580015,LH-1,2.15521080406224e-11,100,2.42140098280107e-05,1
3002580016,LH-1,9.78041997852265e-10,100,0.00109884000690626,1
3002580017,LH-1,4.28775604751031e-07,100,0.481733698062551,1
3002580046,LH-1,2.63043090334834e-08,100,0.0295531553690839,1
3002580047,LH-1,2.29214597291338e-08,100,0.025752490202233,1
3002580048,LH-1,3.87900588375962e-08,100,0.0435810206663914,1
3002580101,LH-1,1.61581168713402e-08,100,0.0181538065783321,1
3002580102,LH-1,1.37983391520192e-08,100,0.015502572611805,1
3002580103,LH-1,1.55261600105657e-08,100,0.0174437966986104,1
3002580104,LH-1,1.51978521557467e-08,100,0.017074939526578,1
3002580105,LH-1,1.57552375057416e-08,100,0.0177011675650291,1
3002580106,LH-1,3.47737067537206e-08,100,0.039068608764576,1
3002580108,LH-1,1.61394253287243e-08,100,0.018132806442487,1
3002580109,LH-1,1.48831457606073e-08,100,0.016721363731093,1
3002580131,LH-1,1.03092425391834e-07,100,0.115825375268452,1
3002580136,LH-1,2.44144139787495e-08,100,0.0274298392951768,1
3002580137,LH-1,2.6087909330144e-08,100,0.0293100281291144,1
3002580138,LH-1,7.94327199924678e-08,100,0.0892434586416303,1
3002580144,LH-1,1.70016594655371e-08,100,0.0191015351544756,1
3002580145,LH-1,3.51448044774049e-08,100,0.0394855407840104,1
3002590001,LH-1,1.38370537413344e-08,100,0.0155460688417051,1
3002590002,LH-1,1.21736105176147e-08,100,0.013677173674162,1
3002590003,LH-1,1.20711922397312e-08,100,0.0135621057103895,1
3002590004,LH-1,9.53893930743938e-09,100,0.0107170941099488,1
3002590005,LH-1,1.49367458455832e-08,100,0.0167815839648604,1
3002590006,LH-1,1.70770260158279e-08,100,0.0191862102306215,1
3002590007,LH-1,1.71331854322541e-08,100,0.0192493058989764,1
3002590008,LH-1,2.24757356437605e-08,100,0.0252517147159805,1
3002590010,LH-1,2.97859877153669e-08,100,0.0334648563341218,1
3002590012,LH-1,1.14822783795639e-07,100,0.129004550741239,1
3002590018,LH-1,1.7041491641216e-08,100,0.0191462870038791,1
3002590019,LH-1,1.55534807780446e-08,100,0.017474491855251,1
3002590021,LH-1,1.52828753801192e-08,100,0.0171704639730352,1
3002590022,LH-1,1.59831268545283e-08,100,0.0179572035370472,1
3002590023,LH-1,1.18373783292156e-08,100,0.0132994134337695,1
3002590024,LH-1,1.30821932414767e-08,100,0.0146979754891718,1
3002590025,LH-1,1.24011623150652e-08,100,0.0139328304038639,1
3002590026,LH-1,1.24178938912026e-08,100,0.0139516284976868,1
3002590027,LH-1,8.78848299090569e-09,100,0.00987394890161051,1
3002590029,LH-1,1.22529220505297e-08,100,0.013766280977905,1
3002590030,LH-1,1.08215708053552e-08,100,0.01215814347912,1
3002590031,LH-1,1.30416510048087e-08,100,0.0146524258791162,1
3002590032,LH-1,1.25201552177907e-08,100,0.0140665201251027,1
3002590033,LH-1,1.34741469435853e-08,100,0.0151383394098192,1
3002590034,LH-1,1.34534235402831e-08,100,0.0151150564580873,1
3002590035,LH-1,1.28759642578298e-08,100,0.0144662751549198,1
3002590036,LH-1,1.88655158887653e-08,100,0.0211955965643842,1
3002590037,LH-1,2.0372483300706e-08,100,0.0228886895859321,1
3002590038,LH-1,1.76619723731327e-08,100,0.0198434033375761,1
3002590039,LH-1,1.24447032450124e-08,100,0.0139817490759342,1
3002590040,LH-1,1.31493855992435e-08,100,0.0147734667779249,1
3002590041,LH-1,1.15171078308214e-08,100,0.0129395863123983,1
3002590042,LH-1,1.08695347583555e-08,100,0.0122120314620102,1
3002590043,LH-1,1.22004212410448e-08,100,0.0137072957911915,1
3002590047,LH-1,3.66284771771356e-08,100,0.0411524619624453,1
3002590050,LH-1,2.05857255749253e-08,100,0.0231282694225756,1
3002590051,LH-1,2.11271095015493e-08,100,0.0237365197011697,1
3002590052,LH-1,3.71972586390339e-08,100,0.0417914936470692,1
3002590054,LH-1,1.78302465752306e-08,100,0.020032461093584,1
3002590055,LH-1,1.43262280682802e-08,100,0.0160956611107282,1
3002590056,LH-1,1.72772484599617e-08,100,0.0194111621574078,1
3002590057,LH-1,2.79774893231515e-08,100,0.0314329902280078,1
3002590126,LH-1,1.21701249701676e-08,100,0.0136732576266004,1
3002600001,LH-1,1.24415725165449e-08,100,0.0139782316710596,1
3002600002,LH-1,1.67808691600156e-08,100,0.0188534750288605,1
3002600003,LH-1,1.59595372848435e-08,100,0.0179307004186002,1
3002600004,LH-1,1.59542657825882e-08,100,0.0179247778328754,1
3002600005,LH-1,1.52538225876611e-08,100,0.0171378228689359,1
3002600006,LH-1,2.5587589828332e-08,100,0.0287479141442,1
3002600007,LH-1,2.60965469079115e-08,100,0.0293197325344821,1
3002600008,LH-1,2.46494186316022e-08,100,0.027693869382771,1
3002600009,LH-1,2.65769378428986e-08,100,0.0298594565744294,1
3002600010,LH-1,2.65537166788651e-08,100,0.0298333673634313,1
3002600011,LH-1,6.17383986802428e-08,100,0.0693637109461087,1
3002600014,LH-1,2.04246554250601e-08,100,0.0229473054916002,1
3002600015,LH-1,2.08803334631062e-08,100,0.0234592643436466,1
3002600016,LH-1,2.47953130117568e-08,100,0.0278577831840685,1
3002600017,LH-1,2.78367911840279e-08,100,0.0312749144556936,1
3002600018,LH-1,2.37920335632078e-08,100,0.0267305886478489,1
3002600019,LH-1,1.67620989306392e-08,100,0.0188323864876497,1
3002600020,LH-1,1.68506078487831e-08,100,0.0189318271460652,1
3002600021,LH-1,1.81176440744679e-08,100,0.0203553550702642,1
3002600022,LH-1,2.04637196948241e-08,100,0.0229911945909963,1
3002600023,LH-1,1.4317371014588e-08,100,0.0160857101219551,1
3002600024,LH-1,1.6052707355029e-08,100,0.0180353779281456,1
3002600025,LH-1,1.49763377019766e-08,100,0.0168260658131331,1
3002600026,LH-1,1.68787007250466e-08,100,0.0189633897746796,1
3002600027,LH-1,2.91939923430199e-08,100,0.0327997435879751,1
3002600030,LH-1,1.32378168505889e-08,100,0.0148728201769123,1
3002600031,LH-1,1.54898270323259e-08,100,0.0174029762326717,1
3002600032,LH-1,1.45098521692073e-08,100,0.0163019646322272,1
3002600033,LH-1,1.54993403019436e-08,100,0.0174136644866274,1
3002600034,LH-1,1.44474005071391e-08,100,0.0162317995627016,1
3002600035,LH-1,1.45537033138606e-08,100,0.0163512318336353,1
3002600036,LH-1,2.28392735025003e-08,100,0.0256601531512271,1
3002600037,LH-1,2.57407956346957e-08,100,0.028920042406271,1
3002600038,LH-1,2.22995325855191e-08,100,0.0250537488104672,1
3002600039,LH-1,2.60555578983986e-08,100,0.0292736809706483,1
3002600040,LH-1,2.31771256548518e-08,100,0.0260397334373891,1
3002600041,LH-1,2.38178434137302e-08,100,0.0267595862741149,1
3002600042,LH-1,1.7557499464104e-08,100,0.0197260269750777,1
3002600043,LH-1,1.62013069880633e-08,100,0.0182023311082219,1
3002600044,LH-1,1.70632159565709e-08,100,0.0191706944903541,1
3002600045,LH-1,1.66152885693734e-08,100,0.0186674435723746,1
3002600046,LH-1,2.01939778138107e-08,100,0.0226881368787032,1
3002600047,LH-1,1.83214994114587e-08,100,0.0205843885886598,1
3002600048,LH-1,2.0305139451007e-08,100,0.0228130280944718,1
3002600049,LH-1,1.80555948997882e-08,100,0.0202856421993616,1
3002600050,LH-1,1.7052997445049e-08,100,0.0191592138900364,1
3002600051,LH-1,1.53230538069112e-08,100,0.0172156048390414,1
3002600052,LH-1,1.54024398181281e-08,100,0.0173047958199046,1
3002600053,LH-1,3.13057129629455e-08,100,0.0351722829121337,1
3002600054,LH-1,3.18359328008563e-08,100,0.0357679902249394,1
3002600055,LH-1,2.9744446299211e-08,100,0.0334181841358767,1
3002600057,LH-1,1.91221324074762e-08,100,0.0214839078003145,1
3002600058,LH-1,1.21800201993475e-08,100,0.0136843750159602,1
3002610001,LH-1,1.59577104128779e-08,100,0.0179286479095998,1
3002610002,LH-1,1.98254355762726e-08,100,0.0222740759736184,1
3002610003,LH-1,1.86546311805135e-08,100,0.0209586654767819,1
3002610004,LH-1,1.98829427635443e-08,100,0.0223386858760537,1
3002610005,LH-1,1.90889432495309e-08,100,0.0214466194480496,1
3002610006,LH-1,2.04821189242189e-08,100,0.0230118663100019,1
3002610007,LH-1,1.80429104117222e-08,100,0.0202713910496312,1
3002610008,LH-1,2.29289161227353e-08,100,0.0257608675353277,1
3002610009,LH-1,1.57009382077315e-08,100,0.0176401617583956,1
3002610011,LH-1,2.49372944625138e-08,100,0.028017300769891,1
3002610012,LH-1,2.58746444107044e-08,100,0.0290704228503386,1
3002610013,LH-1,2.23265947836816e-08,100,0.025084153461884,1
3002610014,LH-1,1.43364270526819e-08,100,0.0161071197721303,1
3002610015,LH-1,2.57229812962559e-08,100,0.0289000278181274,1
3002610016,LH-1,4.51433800448303e-08,100,0.0507190408481068,1
3002610018,LH-1,6.87294958723932e-08,100,0.0772182788519597,1
3002610021,LH-1,2.1910628167898e-08,100,0.024616810791565,1
3002610022,LH-1,2.31662954781752e-08,100,0.0260275656251272,1
3002610023,LH-1,2.28214387463882e-08,100,0.0256401156236237,1
3002610026,LH-1,1.13922720828323e-08,100,0.0127993320958272,1
3002610027,LH-1,1.33601930614794e-08,100,0.0150103110788526,1
3002610028,LH-1,1.29334409816011e-08,100,0.0145308508313065,1
3002610029,LH-1,1.4219085567868e-08,100,0.0159752854355001,1
3002610030,LH-1,2.33221716169828e-08,100,0.0262026940325167,1
3002610031,LH-1,2.26139985962155e-08,100,0.0254070545316164,1
3002610032,LH-1,1.82594133237856e-08,100,0.0205146342456385,1
3002610033,LH-1,1.69828202175795e-08,100,0.0190803690701957,1
3002610034,LH-1,1.74788131937082e-08,100,0.0196376221600544,1
3002610035,LH-1,1.58662728717235e-08,100,0.0178259169138203,1
3002610036,LH-1,1.75022480525433e-08,100,0.0196639514593082,1
3002610037,LH-1,1.50163477255169e-08,100,0.0168710174763949,1
3002610038,LH-1,1.46191584782659e-08,100,0.0164247713682003,1
3002610039,LH-1,1.96282550755333e-08,100,0.0220525417007856,1
3002610040,LH-1,1.65191410342297e-08,100,0.0185594208510464,1
3002610041,LH-1,1.57614763946149e-08,100,0.0177081770193344,1
3002610042,LH-1,1.53875384351981e-08,100,0.0172880539665305,1
3002610043,LH-1,1.64644702726139e-08,100,0.0184979977013213,1
3002610044,LH-1,1.48504816156129e-08,100,0.0166846652361509,1
3002610045,LH-1,2.1786875104461e-08,100,0.0244777729819614,1
3002610046,LH-1,1.92789764450214e-08,100,0.0216601236516561,1
3002610047,LH-1,1.65861524253353e-08,100,0.0186347088219382,1
3002610048,LH-1,1.89748321597037e-08,100,0.0213184144926293,1
3002610049,LH-1,1.75699011908276e-08,100,0.0197399604396002,1
3002610050,LH-1,1.96087409710246e-08,100,0.0220306174083931,1
3002610051,LH-1,1.68179446245874e-08,100,0.0188951296856499,1
3002610052,LH-1,1.86680391220355e-08,100,0.0209737294337358,1
3002610053,LH-1,1.95955205354299e-08,100,0.0220157641162318,1
3002610054,LH-1,2.01334792898237e-08,100,0.0226201661794268,1
3002610055,LH-1,5.21556525776003e-09,100,0.00585973994618046,1
3002610110,LH-1,1.58590586670407e-08,100,0.017817811682408,1
3002610111,LH-1,1.57077774840194e-08,100,0.0176478457539908,1
3002610138,LH-1,1.44117426291931e-08,100,0.0161917375787229,1
3002620001,LH-1,1.92732660156275e-08,100,0.0216537079268832,1
3002620002,LH-1,1.67675626364176e-08,100,0.0188385250159628,1
3002620003,LH-1,1.73047455069478e-08,100,0.0194420553658451,1
3002620004,LH-1,1.7625201205177e-08,100,0.0198020905610909,1
3002620005,LH-1,1.66869125044807e-08,100,0.0187479137827754,1
3002620006,LH-1,1.59692103591105e-08,100,0.0179415682146842,1
3002620007,LH-1,1.84887260850744e-08,100,0.0207722694358978,1
3002620008,LH-1,1.90886895867195e-08,100,0.0214463344553335,1
3002620010,LH-1,1.77076268271239e-08,100,0.0198946965751356,1
3002620011,LH-1,2.35449227186383e-08,100,0.0264529571322804,1
3002620012,LH-1,2.34484389739503e-08,100,0.0263445566761526,1
3002620013,LH-1,2.19194316576477e-08,100,0.0246267016007109,1
3002620014,LH-1,2.34299096937453e-08,100,0.0263237388437557,1
3002620015,LH-1,2.25450912041722e-08,100,0.0253296363846298,1
3002620016,LH-1,2.30202768046021e-08,100,0.0258635121789257,1
3002620017,LH-1,2.26598806380634e-08,100,0.0254586034664185,1
3002620018,LH-1,2.1549044083015e-08,100,0.0242105674408679,1
3002620019,LH-1,2.44817761744979e-08,100,0.0275055213986079,1
3002620020,LH-1,2.11190475227524e-08,100,0.0237274619870262,1
3002620021,LH-1,2.4063983219431e-08,100,0.0270361268177625,1
3002620022,LH-1,1.47420312551999e-08,100,0.0165628201670773,1
3002620023,LH-1,1.45818108520032e-08,100,0.016382810935018,1
3002620024,LH-1,2.27881915699177e-08,100,0.0256027620869629,1
3002620025,LH-1,2.34349236757748e-08,100,0.0263293721029204,1
3002620026,LH-1,2.35140792767232e-08,100,0.0264183042155329,1
3002620027,LH-1,2.16255381109541e-08,100,0.0242965092494747,1
3002620029,LH-1,3.27595327164721e-08,100,0.0368056640056999,1
3002620031,LH-1,1.77290413986761e-08,100,0.0199187560613376,1
3002620032,LH-1,2.01604210026693e-08,100,0.0226504354643802,1
3002620034,LH-1,1.82808244893185e-08,100,0.0205386899051436,1
3002620035,LH-1,2.31727830155692e-08,100,0.0260348544385427,1
3002620036,LH-1,2.06869852660793e-08,100,0.0232420357025219,1
3002620037,LH-1,2.29366756290941e-08,100,0.0257695854186493,1
3002620038,LH-1,2.03022696300529e-08,100,0.0228098038218087,1
3002620039,LH-1,2.42037540054781e-08,100,0.027193160699582,1
3002620040,LH-1,2.41218897796523e-08,100,0.0271011854197174,1
3002620041,LH-1,2.34560758685621e-08,100,0.026353136803945,1
3002620042,LH-1,2.39629316478868e-08,100,0.0269225943622878,1
3002620043,LH-1,2.2127546761939e-08,100,0.0248605210104488,1
3002620044,LH-1,2.47666359280542e-08,100,0.0278255641925293,1
3002620045,LH-1,2.17350739710218e-08,100,0.0244195738883119,1
3002620046,LH-1,2.43829046549585e-08,100,0.0273944382534545,1
3002620047,LH-1,2.36362637792189e-08,100,0.0265555797311663,1
3002620048,LH-1,2.37767475613641e-08,100,0.0267134146712626,1
3002620049,LH-1,2.37415753540201e-08,100,0.0266738983430828,1
3002620050,LH-1,2.3337051345677e-08,100,0.0262194115571394,1
3002620051,LH-1,2.37540194070891e-08,100,0.0266878793616794,1
3002620052,LH-1,2.30042624174082e-08,100,0.0258455198540835,1
3002620053,LH-1,2.33870713837089e-08,100,0.0262756095722115,1
3002620054,LH-1,2.41452771004887e-08,100,0.0271274613095522,1
3002620055,LH-1,2.71632063594171e-08,100,0.0305181351405388,1
3002620122,LH-1,1.54563437573987e-08,100,0.0173653574370239,1
3002630001,LH-1,2.11615810572338e-08,100,0.0237752488401736,1
3002630002,LH-1,2.25346743659144e-08,100,0.0253179329622325,1
3002630003,LH-1,2.09232217713116e-08,100,0.0235074497886358,1
3002630004,LH-1,2.34692775120534e-08,100,0.0263679689829895,1
3002630006,LH-1,2.5877523704252e-08,100,0.0290736577655556,1
3002630007,LH-1,2.45507030857715e-08,100,0.0275829614756457,1
3002630008,LH-1,2.36891504253366e-08,100,0.0266149984092116,1
3002630009,LH-1,2.4992174931368e-08,100,0.0280789595278045,1
3002630010,LH-1,2.29231847065374e-08,100,0.0257544282316696,1
3002630011,LH-1,2.26563609474375e-08,100,0.0254546490586525,1
3002630012,LH-1,2.37262655934324e-08,100,0.026656697673309,1
3002630013,LH-1,2.37227258144922e-08,100,0.0266527206961202,1
3002630014,LH-1,2.32414175106272e-08,100,0.0261119659830256,1
3002630015,LH-1,1.57952779670912e-08,100,0.0177461534254754,1
3002630016,LH-1,1.68662607499149e-08,100,0.0189494133376864,1
3002630017,LH-1,1.54942866158681e-08,100,0.0174079866195682,1
3002630018,LH-1,2.53299551359102e-08,100,0.0284584589798801,1
3002630019,LH-1,2.16947494434393e-08,100,0.0243742688766002,1
3002630020,LH-1,2.55671498930232e-08,100,0.0287249496716056,1
3002630021,LH-1,2.46949988488762e-08,100,0.0277450792146331,1
3002630022,LH-1,4.75599040481874e-08,100,0.0534340298346424,1
3002630024,LH-1,2.26980484326513e-08,100,0.025501485366951,1
3002630025,LH-1,2.50445811145984e-08,100,0.0281378384009707,1
3002630026,LH-1,2.28580065210283e-08,100,0.025681199885676,1
3002630027,LH-1,2.52674696721282e-08,100,0.0283882559337896,1
3002630028,LH-1,2.12512523719279e-08,100,0.023875995462787,1
3002630029,LH-1,2.15177079773617e-08,100,0.0241753610114629,1
3002630030,LH-1,2.31297022923345e-08,100,0.0259864528133358,1
3002630031,LH-1,2.60077063699604e-08,100,0.0292199192978827,1
3002630033,LH-1,2.49865610010124e-08,100,0.0280726522206701,1
3002630034,LH-1,1.01143002593721e-08,100,0.0113635179177031,1
3002630035,LH-1,9.45584035430624e-09,100,0.0106237316015542,1
3002630036,LH-1,1.10476058546511e-08,100,0.0124120961270378,1
3002630037,LH-1,1.13599282420525e-08,100,0.012762993465887,1
3002630038,LH-1,1.30009292241571e-08,100,0.0146066745495918,1
3002630039,LH-1,1.74407348597538e-08,100,0.019594840769442,1
3002630040,LH-1,1.82266600004354e-08,100,0.0204778355579182,1
3002630041,LH-1,1.97809477726107e-08,100,0.0222240934794204,1
3002630042,LH-1,2.14464917491903e-08,100,0.0240953488638992,1
3002630043,LH-1,2.28715407480788e-08,100,0.0256964057256893,1
3002630044,LH-1,2.55172561989018e-08,100,0.0286688936051858,1
3002630045,LH-1,5.11531603518086e-08,100,0.0574710893782587,1
3002630048,LH-1,1.74259505313727e-08,100,0.0195782304280292,1
3002630049,LH-1,1.68658870084232e-08,100,0.0189489934353671,1
3002630050,LH-1,1.42046957646809e-08,100,0.0159591183471049,1
3002630051,LH-1,1.61490145824646e-08,100,0.0181435800653675,1
3002630052,LH-1,1.35093157386398e-08,100,0.0151778519042575,1
3002630053,LH-1,2.11527756749065e-08,100,0.0237653559046978,1
